"Season","Conference","Player","Team","BA","OBP","SLG","OPS","GP","PA","AB","R","H","2B","3B","HR","RBI","HBP","BB","K","SB","CS"
2022,"All Division I","MacKenzie Meech","Michigan State",0.243,0.292,0.36,0.652,49,122,111,11,27,10,0,1,12,0,8,13,2,1
2022,"All Division I","Madison Carr","Utah Valley",0.453,0.484,0.464,0.948,51,200,181,48,82,2,0,0,13,1,10,18,27,1
2022,"All Division I","Makinzy Herzog","Texas A&M",0.248,0.341,0.395,0.736,56,182,157,28,39,8,0,5,31,0,23,34,11,1
2022,"All Division I","MeKenzie Saban","Saint Francis",0.427,0.495,0.667,1.162,55,202,171,44,73,23,3,4,29,4,23,10,10,4
2022,"All Division I","Morgan Kummer","Wisconsin",0.18,0.27,0.303,0.573,43,101,89,17,16,5,0,2,11,2,9,28,8,0
2022,"All Division I","Mya Felder","Nebraska",0.373,0.407,0.503,0.91,50,173,161,24,60,9,0,4,37,0,10,15,1,0
2022,"All Division I","Paola Villegas","Northern Colorado",0.267,0.386,0.476,0.862,46,135,105,20,28,8,1,4,21,10,11,13,0,1
2022,"All Division I","Penelope Russ","Wagner",0.284,0.346,0.336,0.683,43,131,116,6,33,6,0,0,7,2,9,14,0,0
2022,"All Division I","Rock Benavides","Houston",0.252,0.406,0.328,0.734,55,160,119,21,30,4,1,1,12,13,20,15,4,2
2022,"All Division I","Rylee Keith","Tulsa",0.202,0.292,0.325,0.617,48,130,114,14,23,3,1,3,14,3,12,32,0,0
2022,"All Division I","Saige Pye","Marshall",0.366,0.452,0.795,1.247,53,188,161,40,59,9,0,20,51,5,21,25,0,0
2022,"All Division I","Sam Ward","Hofstra",0.223,0.295,0.331,0.626,48,157,139,14,31,9,0,2,20,2,13,34,0,0
2022,"All Division I","Sarah Venker","Houston Christian",0.269,0.343,0.378,0.721,42,138,119,10,32,7,0,2,21,1,13,12,3,0
2022,"All Division I","Taryn Young","New Mexico",0.191,0.266,0.352,0.618,53,184,162,24,31,3,1,7,24,2,16,41,4,0
2022,"All Division I","Taylon Snow","Oklahoma",0.355,0.43,0.532,0.962,56,144,124,35,44,8,1,4,34,3,14,12,5,1
2022,"All Division I","Taylor Rhinehart","Robert Morris",0.318,0.366,0.51,0.876,51,172,157,15,50,11,2,5,31,2,11,41,0,0
2022,"All Division I","Danielle Gibson","Arkansas",0.443,0.495,0.847,1.342,59,206,183,54,81,14,0,20,70,5,16,18,0,0
2022,"All Division I","Katie Prebble","South Carolina",0.257,0.357,0.579,0.936,56,199,171,41,44,11,1,14,42,6,21,40,4,0
2022,"All Division I","Kayla Fredendall","Campbell",0.206,0.317,0.324,0.64,47,121,102,7,21,3,0,3,14,2,15,20,0,0
2022,"All Division I","Kimberly Wert","Missouri",0.307,0.41,0.651,1.061,60,200,166,28,51,6,0,17,52,4,27,26,0,0
2022,"All Division I","Micaela Abbatine","Providence",0.26,0.282,0.37,0.653,46,138,127,25,33,8,0,2,14,1,3,25,19,0
2022,"All Division I","Miranda Elish","Oklahoma State",0.344,0.46,0.59,1.05,48,150,122,19,42,9,0,7,31,1,26,21,0,1
2022,"All Division I","Paige Rauch","Villanova",0.296,0.398,0.542,0.94,56,211,179,44,53,8,3,10,34,3,28,27,5,0
2022,"All Division I","Alexis Hargrove","Bellarmine",0.205,0.268,0.385,0.652,45,129,117,13,24,4,1,5,17,0,10,33,0,0
2022,"All Division I","Anna Greenwell","Bellarmine",0.159,0.196,0.189,0.385,51,143,132,7,21,2,1,0,6,0,6,31,1,0
2022,"All Division I","Ashley Meckley","Charleston Southern",0.292,0.391,0.411,0.802,55,200,168,44,49,7,2,3,15,2,26,22,20,3
2022,"All Division I","Ava Fitzmaurice","Siena",0.313,0.372,0.466,0.838,55,199,176,26,55,12,3,3,32,1,18,17,7,0
2022,"All Division I","Bobbi Aguirre","UC San Diego",0.3,0.424,0.38,0.804,56,194,150,19,45,3,0,3,19,5,28,17,0,0
2022,"All Division I","Carley Ziegler","Bellarmine",0.146,0.196,0.155,0.352,44,116,103,4,15,1,0,0,4,0,7,26,0,1
2022,"All Division I","Clarissa Reynoso","UC San Diego",0.225,0.37,0.326,0.696,55,176,138,6,31,8,0,2,32,8,25,28,1,0
2022,"All Division I","Georgia Capell","Tarleton State",0.398,0.5,0.839,1.339,55,196,161,48,64,12,1,19,51,12,21,30,9,0
2022,"All Division I","Hannah Hughbanks","Utah Tech",0.381,0.455,0.575,1.029,44,155,134,26,51,15,1,3,18,1,18,16,2,1
2022,"All Division I","Hannah Webb","Bellarmine",0.291,0.315,0.417,0.732,51,164,151,13,44,13,0,2,17,2,5,15,0,0
2022,"All Division I","Isabel Lavrov","UC San Diego",0.343,0.408,0.538,0.947,56,191,169,36,58,13,1,6,35,2,18,19,15,6
2022,"All Division I","Kasey Crawford","Utah Tech",0.311,0.391,0.515,0.906,47,153,132,30,41,8,2,5,22,2,16,34,10,1
2022,"All Division I","Katelyn Dunckel","Grand Canyon",0.388,0.466,0.6,1.066,55,192,160,51,62,11,1,7,55,14,13,20,14,4
2022,"All Division I","Keila Bosinger","UC San Diego",0.31,0.362,0.532,0.894,55,198,171,31,53,11,3,7,30,3,12,22,11,3
2022,"All Division I","Laura Lockard","Utah Tech",0.355,0.401,0.514,0.916,48,155,138,14,49,7,0,5,28,3,9,9,0,0
2022,"All Division I","Mikaela Thomson","Utah Valley",0.333,0.422,0.635,1.057,51,185,159,29,53,12,0,12,50,3,22,46,1,1
2022,"All Division I","Morgan Medford","Tarleton State",0.321,0.391,0.383,0.774,55,218,193,48,62,6,3,0,7,1,21,20,2,0
2022,"All Division I","Peyton Robinson","New Mexico",0.338,0.413,0.38,0.793,53,170,142,36,48,2,2,0,5,1,17,18,8,2
2022,"All Division I","Shea Clements","Utah Tech",0.392,0.441,0.622,1.063,47,163,148,34,58,4,0,10,37,4,9,20,16,0
2022,"All Division I","Dayna Denner","Toledo",0.348,0.477,0.66,1.137,49,176,141,32,49,12,1,10,34,8,27,33,1,0
2022,"All Division I","Hallie Saintignan","Tarleton State",0.236,0.283,0.283,0.566,44,116,106,12,25,5,0,0,4,2,5,8,5,0
2022,"All Division I","Kaitlyn Kelley","UT Martin",0.339,0.374,0.497,0.872,53,197,177,36,60,7,0,7,42,2,11,19,1,0
2022,"All Division I","Madie Green","Louisiana Tech",0.313,0.4,0.672,1.072,52,163,134,34,42,9,0,13,39,2,20,39,2,0
2022,"All Division I","Nora Conway","Wagner",0.352,0.368,0.492,0.86,43,128,122,15,43,6,4,1,14,1,2,15,2,1
2022,"All Division I","Coryn Jacobson","St. Thomas (MN)",0.256,0.342,0.326,0.668,44,148,129,11,33,3,0,2,17,5,12,44,1,0
2022,"All Division I","Megan Baniecke","St. Thomas (MN)",0.191,0.294,0.364,0.657,42,128,110,12,21,4,0,5,11,0,16,40,2,0
2022,"All Division I","Nicole Pieper","St. Thomas (MN)",0.164,0.252,0.198,0.45,47,134,116,8,19,4,0,0,10,5,9,38,0,0
2022,"All Division I","Sarah Hudson","St. Thomas (MN)",0.284,0.355,0.419,0.774,50,166,148,21,42,6,1,4,24,0,17,19,1,0
2022,"All Division I","Sydney Kaiser","Abilene Christian",0.263,0.367,0.322,0.689,47,140,118,14,31,2,1,1,17,3,17,17,1,1
2022,"All Division I","Avery Miloch","Abilene Christian",0.235,0.264,0.478,0.742,45,146,136,16,32,12,0,7,31,1,5,36,0,1
2022,"All Division I","Riley White","Abilene Christian",0.326,0.379,0.495,0.873,39,103,95,9,31,5,1,3,20,1,7,22,0,0
2022,"All Division I","Miranda Davila","Abilene Christian",0.255,0.397,0.296,0.693,45,123,98,16,25,4,0,0,8,3,20,29,3,5
2022,"All Division I","Kiyah Garrett","Charlotte",0.206,0.304,0.34,0.644,44,112,97,11,20,4,0,3,19,3,11,17,0,0
2022,"All Division I","Mariah Peters","North Dakota",0.206,0.308,0.255,0.563,41,122,102,14,21,1,2,0,9,1,15,22,1,1
2022,"All Division I","Chevelle Sartin","North Dakota",0.255,0.32,0.32,0.64,53,170,153,9,39,10,0,0,16,6,9,17,4,0
2022,"All Division I","Izzy Haslett","North Dakota",0.168,0.224,0.215,0.439,43,118,107,9,18,3,1,0,4,1,7,15,1,0
2022,"All Division I","Billie Andrews","Nebraska",0.322,0.436,0.706,1.142,57,223,180,54,58,7,1,20,51,1,37,34,18,2
2022,"All Division I","Sydney Gray","Nebraska",0.313,0.399,0.549,0.948,57,208,182,32,57,8,1,11,44,0,26,25,1,0
2022,"All Division I","Abbie Squier","Nebraska",0.361,0.438,0.554,0.992,57,193,166,44,60,11,0,7,24,9,15,20,5,1
2022,"All Division I","Madison Dudek","Akron",0.191,0.226,0.235,0.461,48,128,115,8,22,5,0,0,14,0,6,20,0,0
2022,"All Division I","Kalli Macintosh-Houlder","Akron",0.25,0.316,0.379,0.695,45,137,124,18,31,8,1,2,15,2,10,31,0,0
2022,"All Division I","Bailey Dowling","Alabama",0.267,0.366,0.533,0.899,54,179,150,26,40,8,1,10,29,1,23,18,1,1
2022,"All Division I","Serena Herbranson","Alabama A&M",0.167,0.195,0.179,0.374,31,92,84,4,14,1,0,0,7,0,3,8,0,1
2022,"All Division I","Genise Wells","Alcorn State",0.25,0.372,0.323,0.694,47,148,124,21,31,2,2,1,18,3,21,18,3,0
2022,"All Division I","Marsha Hunt","Alcorn State",0.257,0.333,0.375,0.708,46,153,136,17,35,13,0,1,25,2,14,34,2,0
2022,"All Division I","Kayt Houston","Appalachian State",0.37,0.442,0.641,1.083,55,206,181,46,67,10,0,13,42,2,22,24,7,0
2022,"All Division I","Emma Jones","Appalachian State",0.232,0.409,0.451,0.861,55,215,164,47,38,6,3,8,28,10,40,38,10,0
2022,"All Division I","Sophia Carroll","Arizona",0.197,0.284,0.35,0.634,50,144,117,14,23,6,0,4,23,1,14,28,0,0
2022,"All Division I","Allie Skaggs","Arizona",0.367,0.462,0.797,1.259,61,212,177,48,65,4,0,24,58,3,30,29,1,0
2022,"All Division I","Carlie Scupin","Arizona",0.369,0.433,0.765,1.198,61,201,179,36,66,14,0,19,59,7,14,29,0,0
2022,"All Division I","Jasmine Perezchica","Arizona",0.368,0.4,0.392,0.792,58,188,171,43,63,2,1,0,13,0,9,27,10,3
2022,"All Division I","Emily Cazares","Arizona State",0.313,0.379,0.545,0.924,44,124,112,29,35,2,0,8,22,0,12,17,10,1
2022,"All Division I","Hannah Gammill","Arkansas",0.374,0.513,0.781,1.293,59,199,155,50,58,9,0,18,51,20,24,31,0,0
2022,"All Division I","Kayla Edwards","Army",0.328,0.361,0.456,0.817,54,192,180,28,59,13,2,2,23,5,5,13,1,1
2022,"All Division I","Lauren Little","Army",0.214,0.279,0.232,0.511,42,127,112,9,24,2,0,0,9,1,9,16,11,2
2022,"All Division I","Ellie Caldwell","Army",0.205,0.216,0.254,0.47,47,128,122,12,25,6,0,0,10,0,2,15,5,1
2022,"All Division I","Sydney Cox","Auburn",0.31,0.399,0.535,0.934,57,152,129,28,40,10,2,5,26,1,18,34,1,0
2022,"All Division I","Makayla Packer","Auburn",0.324,0.442,0.61,1.053,50,167,136,43,44,6,3,9,20,13,16,32,21,4
2022,"All Division I","Mea Clark","Austin Peay",0.247,0.308,0.429,0.736,53,169,154,18,38,5,1,7,25,1,13,25,0,0
2022,"All Division I","Violet Zavodnik","BYU",0.399,0.492,0.876,1.368,52,190,153,49,61,14,1,19,59,8,22,35,14,1
2022,"All Division I","Kaitlyn Mathews","Ball State",0.263,0.324,0.354,0.678,40,113,99,13,26,3,0,2,14,0,10,31,8,2
2022,"All Division I","Taylor Strain","Baylor",0.299,0.323,0.385,0.707,45,133,117,17,35,7,0,1,21,0,5,23,4,1
2022,"All Division I","Sydney Collazos","Baylor",0.285,0.357,0.358,0.715,52,171,151,12,43,5,0,2,22,5,12,12,1,0
2022,"All Division I","Zadie LaValley","Baylor",0.173,0.304,0.183,0.487,48,125,104,5,18,1,0,0,5,1,19,19,2,1
2022,"All Division I","Jordyn Hutchins","Boise State",0.3,0.4,0.644,1.044,39,105,90,27,27,5,1,8,30,0,15,20,3,1
2022,"All Division I","Nicole Giery","Boston College",0.259,0.291,0.407,0.698,46,142,135,12,35,11,0,3,19,4,2,16,1,0
2022,"All Division I","Lauren Keleher","Boston University",0.342,0.461,0.493,0.955,57,201,152,35,52,14,3,1,25,1,36,16,8,1
2022,"All Division I","Kayla Roncin","Boston University",0.426,0.471,0.606,1.078,57,211,188,49,80,12,5,4,36,3,15,15,8,1
2022,"All Division I","Reagan Williamson","Bowling Green",0.314,0.402,0.519,0.921,54,184,156,17,49,8,0,8,35,0,25,28,0,0
2022,"All Division I","Peyton Dolejs","Bowling Green",0.269,0.372,0.389,0.762,54,199,167,29,45,7,2,3,27,5,23,23,2,0
2022,"All Division I","Jordy van der Werf","Bradley",0.2,0.277,0.37,0.647,43,114,100,15,20,5,0,4,19,4,7,39,2,0
2022,"All Division I","Trystan Salvador","Bryant",0.19,0.292,0.254,0.546,32,73,63,13,12,2,1,0,4,0,9,14,6,1
2022,"All Division I","Madison Fernimen","Buffalo",0.18,0.268,0.301,0.569,46,153,133,18,24,8,1,2,16,0,17,41,3,1
2022,"All Division I","Rachel Steffan","Buffalo",0.308,0.44,0.639,1.079,46,166,133,36,41,6,4,10,28,9,23,39,17,2
2022,"All Division I","Monique Hoosen","Butler",0.294,0.423,0.642,1.066,45,138,109,24,32,6,1,10,25,1,25,34,3,1
2022,"All Division I","Kaylee Gross","Butler",0.25,0.333,0.319,0.653,37,82,72,12,18,1,2,0,3,2,7,13,2,0
2022,"All Division I","Teagan O'Rilley","Butler",0.217,0.427,0.391,0.818,38,97,69,5,15,3,0,3,16,4,22,14,0,0
2022,"All Division I","Kaia Johnson","CSU Bakersfield",0.177,0.234,0.198,0.432,45,110,96,10,17,2,0,0,6,5,3,32,7,4
2022,"All Division I","Jessica Clements","Cal Poly",0.396,0.452,0.447,0.899,48,180,159,36,63,6,1,0,5,5,12,17,5,1
2022,"All Division I","Hannah Becerra","Cal State Fullerton",0.302,0.463,0.525,0.987,59,215,162,49,49,12,0,8,35,6,44,41,9,3
2022,"All Division I","Peyton Toto","Cal State Fullerton",0.365,0.432,0.511,0.943,47,157,137,26,50,8,0,4,35,9,8,20,7,2
2022,"All Division I","Alexis Bishop","California",0.271,0.403,0.441,0.843,51,150,118,13,32,3,1,5,23,11,15,37,1,0
2022,"All Division I","Maile Olsen","California Baptist",0.271,0.281,0.364,0.646,49,139,129,21,35,9,0,1,17,0,3,16,6,0
2022,"All Division I","Delaney McDilda","Campbell",0.268,0.347,0.394,0.742,53,168,142,16,38,9,0,3,32,5,15,14,1,1
2022,"All Division I","Christie McGee-Ross","Canisius",0.359,0.401,0.423,0.824,47,170,156,28,56,6,2,0,21,0,11,37,23,5
2022,"All Division I","Gianna Fazzolari","Canisius",0.306,0.381,0.503,0.884,49,170,147,22,45,5,0,8,38,5,14,23,0,0
2022,"All Division I","Destiny Falquez","Canisius",0.2,0.348,0.292,0.64,49,163,130,21,26,4,1,2,24,2,28,37,0,0
2022,"All Division I","Tremere Harris","Central Arkansas",0.389,0.469,0.465,0.934,58,219,185,49,72,10,2,0,26,0,28,24,26,1
2022,"All Division I","Kristen Whitehouse","Central Arkansas",0.276,0.3,0.379,0.679,57,181,174,15,48,7,1,3,19,1,5,18,0,0
2022,"All Division I","Brooke Fedison","Central Connecticut",0.277,0.41,0.394,0.804,42,119,94,13,26,6,1,1,8,5,17,30,3,4
2022,"All Division I","Paige Stringer","Central Connecticut",0.285,0.368,0.5,0.868,49,163,144,21,41,10,0,7,23,0,19,52,0,0
2022,"All Division I","Alex Rogers","Central Connecticut",0.188,0.29,0.188,0.478,38,95,80,6,15,0,0,0,6,2,10,23,0,0
2022,"All Division I","Abbey Tolmie","Central Michigan",0.333,0.39,0.41,0.8,53,202,183,39,61,10,2,0,15,4,13,23,4,3
2022,"All Division I","Michaleigh Vallimont","Central Michigan",0.335,0.385,0.447,0.832,51,179,161,19,54,8,2,2,21,3,10,25,3,0
2022,"All Division I","Kailey Snell","Chattanooga",0.273,0.327,0.344,0.672,53,179,154,23,42,4,2,1,17,2,11,26,10,2
2022,"All Division I","Courtney Ball","Georgia Southern",0.217,0.258,0.41,0.668,37,94,83,15,18,3,2,3,15,1,4,19,6,0
2022,"All Division I","Liz Rodebaugh","Chattanooga",0.195,0.242,0.28,0.522,51,135,118,13,23,8,1,0,20,1,8,22,1,0
2022,"All Division I","McKenzie Clark","Clemson",0.328,0.418,0.622,1.04,59,209,180,42,59,13,2,12,34,7,21,29,6,4
2022,"All Division I","Carsten Puckett","College of Charleston",0.174,0.264,0.283,0.547,41,106,92,4,16,1,0,3,10,5,7,23,0,0
2022,"All Division I","Kiera Frascone","Cleveland State",0.202,0.272,0.213,0.485,37,103,94,12,19,1,0,0,8,0,9,19,8,1
2022,"All Division I","Jenna Deang","Cleveland State",0.321,0.382,0.382,0.764,44,149,131,23,42,6,1,0,16,1,12,26,8,4
2022,"All Division I","Payton Ebersole","Coastal Carolina",0.254,0.289,0.41,0.699,50,129,122,18,31,4,0,5,13,0,6,38,1,0
2022,"All Division I","Iyanla De Jesus","Coastal Carolina",0.34,0.39,0.592,0.982,49,164,147,14,50,10,0,9,34,0,14,17,0,0
2022,"All Division I","Riley Zana","Coastal Carolina",0.311,0.356,0.563,0.918,54,183,167,24,52,12,0,10,39,1,11,18,1,0
2022,"All Division I","Kara Fusco","Colgate",0.273,0.326,0.424,0.751,46,146,132,11,36,9,1,3,17,1,10,24,0,0
2022,"All Division I","Elizabeth Nitka","Colgate",0.154,0.198,0.231,0.429,45,100,91,10,14,4,0,1,6,0,5,15,2,0
2022,"All Division I","Shealyn Starks","College of Charleston",0.151,0.189,0.198,0.387,45,112,106,5,16,2,0,1,7,0,5,16,0,0
2022,"All Division I","Mia Dittoe","College of Charleston",0.254,0.286,0.413,0.699,48,148,138,15,35,6,2,4,20,3,4,21,2,0
2022,"All Division I","Hailey Smith","Colorado State",0.352,0.365,0.545,0.91,46,159,145,21,51,15,2,3,40,1,6,30,2,0
2022,"All Division I","Ashley York","Colorado State",0.342,0.359,0.484,0.844,46,167,161,39,55,8,6,1,31,0,5,19,15,2
2022,"All Division I","Jaden Hill","Columbia",0.243,0.296,0.409,0.705,38,130,115,16,28,5,1,4,19,3,6,13,10,2
2022,"All Division I","Sami Barnett","Connecticut",0.329,0.404,0.484,0.888,56,178,155,34,51,6,0,6,25,4,17,34,8,3
2022,"All Division I","Jana Sanden","Connecticut",0.22,0.281,0.373,0.654,56,192,177,21,39,12,0,5,37,3,12,46,2,0
2022,"All Division I","Vanessa Carrizosa","Coppin State",0.288,0.371,0.386,0.757,44,153,132,18,38,9,2,0,19,1,17,17,3,0
2022,"All Division I","Isabella Zalba","Coppin State",0.277,0.388,0.42,0.808,41,135,112,16,31,4,3,2,17,4,17,26,3,1
2022,"All Division I","Shawnee Ronyak","Coppin State",0.271,0.333,0.336,0.67,40,120,107,12,29,3,2,0,13,0,10,22,2,3
2022,"All Division I","Marisa Zorrilla","Cornell",0.144,0.262,0.154,0.416,40,124,104,9,15,1,0,0,5,1,16,30,1,1
2022,"All Division I","Lilly Travieso","Cornell",0.262,0.316,0.344,0.66,40,133,122,5,32,7,0,1,16,4,6,20,0,0
2022,"All Division I","Emma Rosonke","Creighton",0.288,0.336,0.595,0.931,40,126,111,14,32,7,0,9,43,1,9,36,1,0
2022,"All Division I","Alyssa Gappa","Creighton",0.277,0.368,0.475,0.843,38,118,101,14,28,9,1,3,12,6,9,34,1,0
2022,"All Division I","Megan Ward","Illinois",0.315,0.368,0.404,0.772,55,195,178,35,56,16,0,0,25,1,14,15,8,6
2022,"All Division I","Riley Pool","DePaul",0.177,0.377,0.253,0.631,43,112,79,11,14,3,0,1,11,1,25,26,0,0
2022,"All Division I","Nicole Sullivan","DePaul",0.263,0.383,0.467,0.85,53,183,152,34,40,11,1,6,33,2,28,42,3,0
2022,"All Division I","Emily Blum","Delaware",0.219,0.306,0.292,0.597,37,110,96,9,21,5,1,0,12,3,9,9,0,0
2022,"All Division I","Julz Garber","Delaware",0.261,0.341,0.306,0.648,41,132,111,16,29,2,0,1,13,0,14,17,3,4
2022,"All Division I","Kyla Johnson","Delaware State",0.236,0.289,0.292,0.581,37,97,89,10,21,1,2,0,10,1,6,13,3,1
2022,"All Division I","Leena Mortensen","Detroit",0.2,0.262,0.242,0.503,42,130,120,1,24,5,0,0,8,3,7,9,0,0
2022,"All Division I","Rachel Campbell","Utah Tech",0.262,0.339,0.524,0.863,41,118,103,19,27,3,0,8,28,2,11,32,1,0
2022,"All Division I","Oaklee Trapp","Utah Tech",0.239,0.362,0.367,0.729,44,130,109,16,26,8,0,2,21,3,18,31,0,1
2022,"All Division I","MaKayla Rice","Drake",0.261,0.338,0.387,0.725,48,139,119,23,31,5,2,2,20,2,14,33,13,2
2022,"All Division I","Ashley Errico","Drexel",0.272,0.395,0.544,0.939,45,167,136,29,37,5,1,10,35,6,23,31,0,1
2022,"All Division I","Ameryn Humble","Drexel",0.304,0.368,0.357,0.725,40,125,112,19,34,4,1,0,19,0,12,7,0,0
2022,"All Division I","Kelly Torres","Duke",0.361,0.491,0.542,1.033,43,108,83,19,30,6,0,3,18,7,15,8,1,1
2022,"All Division I","Bailey Turnbow","East Tennessee State",0.157,0.223,0.206,0.429,46,113,102,5,16,5,0,0,9,2,7,30,6,4
2022,"All Division I","Brayden Lickey","Fort Wayne",0.211,0.32,0.321,0.641,46,129,109,12,23,6,0,2,14,4,14,39,10,1
2022,"All Division I","Morgan Zuege","Austin Peay",0.279,0.297,0.293,0.59,53,150,140,13,39,2,0,0,8,2,3,8,2,1
2022,"All Division I","Jasmine Miller","Eastern Kentucky",0.255,0.404,0.518,0.922,45,141,110,23,28,5,0,8,24,5,24,29,12,1
2022,"All Division I","Jeanay Riley","Eastern Kentucky",0.214,0.353,0.33,0.683,43,140,112,21,24,7,0,2,10,4,20,27,7,1
2022,"All Division I","Mekayla Frazier","Charlotte",0.297,0.333,0.441,0.775,51,156,145,30,43,11,2,2,16,0,8,23,7,1
2022,"All Division I","Marah Wood","Evansville",0.277,0.348,0.554,0.902,50,164,148,22,41,15,1,8,31,0,16,34,7,1
2022,"All Division I","Alexa Davis","Evansville",0.269,0.359,0.47,0.83,50,153,134,25,36,10,4,3,28,5,14,33,7,1
2022,"All Division I","Avery Goelz","Florida",0.268,0.319,0.349,0.668,64,165,149,23,40,4,1,2,19,3,9,23,1,0
2022,"All Division I","Katie Kistler","Florida",0.354,0.426,0.41,0.836,63,184,161,33,57,4,1,1,24,6,15,16,11,4
2022,"All Division I","Anizya Vargas","Florida A&M",0.202,0.321,0.255,0.577,40,113,94,12,19,5,0,0,5,3,14,12,3,0
2022,"All Division I","Zoey Jones","Florida Atlantic",0.264,0.333,0.431,0.764,52,160,144,17,38,8,2,4,20,2,13,42,0,0
2022,"All Division I","Riley Olson","Florida Atlantic",0.198,0.282,0.271,0.553,44,110,96,9,19,4,0,1,13,3,9,39,1,1
2022,"All Division I","Kaitlyn Cunningham","Florida Atlantic",0.252,0.288,0.34,0.628,54,175,159,24,40,6,1,2,19,0,9,30,11,2
2022,"All Division I","Jahni Kerr","Florida State",0.261,0.297,0.422,0.719,60,193,180,25,47,10,2,5,35,0,10,35,4,2
2022,"All Division I","Kalei Harding","Florida State",0.304,0.371,0.609,0.98,61,210,184,46,56,11,0,15,52,1,21,27,11,1
2022,"All Division I","Michaela Edenfield","Florida State",0.293,0.435,0.624,1.059,61,200,157,36,46,4,0,16,50,2,39,45,1,0
2022,"All Division I","Bailey Enoch","Fordham",0.309,0.436,0.532,0.968,51,172,139,22,43,4,3,7,28,6,26,44,2,0
2022,"All Division I","Keahilele Mattson","Fresno State",0.305,0.437,0.532,0.969,49,174,141,30,43,11,3,5,23,4,29,27,5,0
2022,"All Division I","Avery Lawley","Fresno State",0.256,0.27,0.263,0.533,53,140,133,3,34,1,0,0,15,2,1,12,0,0
2022,"All Division I","Mackenna Steele","Fresno State",0.239,0.309,0.33,0.639,43,99,88,9,21,2,0,2,7,1,8,16,1,0
2022,"All Division I","Ashlee Lykins","Furman",0.293,0.338,0.309,0.647,55,205,191,34,56,1,1,0,10,2,11,25,21,1
2022,"All Division I","Claire Ginder","Texas State",0.261,0.32,0.34,0.66,56,174,153,17,40,5,2,1,26,1,14,27,2,0
2022,"All Division I","Chloe Fabio","Furman",0.132,0.191,0.149,0.34,53,134,121,15,16,2,0,0,6,1,8,29,1,0
2022,"All Division I","Chrissy Fleming","Furman",0.202,0.231,0.231,0.462,44,110,104,8,21,3,0,0,4,2,2,36,2,1
2022,"All Division I","Riley McCurry","Gardner-Webb",0.212,0.264,0.242,0.507,38,106,99,9,21,3,0,0,6,2,5,23,1,0
2022,"All Division I","Marlaina Bozek","George Mason",0.377,0.485,0.449,0.934,50,170,138,25,52,8,1,0,23,4,25,21,11,5
2022,"All Division I","Maddie Spell","George Washington",0.308,0.426,0.471,0.898,43,129,104,20,32,5,0,4,22,2,21,36,0,0
2022,"All Division I","Alexa Williams","George Washington",0.366,0.416,0.671,1.087,50,181,161,43,59,11,1,12,55,1,14,4,5,1
2022,"All Division I","Jayda Kearney","Georgia",0.361,0.446,0.699,1.145,60,195,166,42,60,7,2,15,56,3,24,22,10,3
2022,"All Division I","Ellie Armistead","Georgia",0.238,0.304,0.497,0.8,59,162,143,25,34,3,2,10,27,0,14,21,3,0
2022,"All Division I","Madi Banks","Georgia Southern",0.242,0.273,0.253,0.525,37,104,95,10,23,1,0,0,8,0,4,16,10,2
2022,"All Division I","Carolyn Deady","Georgia State",0.272,0.378,0.496,0.874,50,149,125,15,34,1,0,9,25,1,21,34,1,0
2022,"All Division I","Jin Sileo","Georgia Tech",0.287,0.386,0.36,0.746,56,183,150,37,43,9,1,0,23,2,23,26,18,3
2022,"All Division I","Mallorie Black","Georgia Tech",0.238,0.361,0.331,0.693,56,217,181,36,43,8,0,3,30,7,28,28,2,1
2022,"All Division I","Ta'mya Johnson","Grambling",0.327,0.412,0.398,0.81,34,117,98,23,32,5,1,0,8,1,14,18,15,1
